mz	name
911.562	PI_38:3_[M+Na]1+
911.5644	PI_40:6_[M+H]1+
911.6712	PG_44:1_[M+Na]1+
911.7099	TG_55:8_[M+Na]1+
911.8038	TG_54:1_[M+Na]1+
912.5597	PI_39:7_[M+NH4]1+
912.5725	PS_44:7_[M+Na]1+
912.596	PI-P_40:6_[M+NH4]1+
912.6536	PI_38:0_[M+NH4]1+
912.6664	PS_43:0_[M+Na]1+
912.6899	PI-O_39:0_[M+NH4]1+
912.7076	TG_56:12_[M+NH4]1+
912.8015	TG_55:5_[M+NH4]1+
913.5777	PI_38:2_[M+Na]1+
913.5801	PI_40:5_[M+H]1+
913.614	PI-P_39:1_[M+Na]1+
913.6868	PG_44:0_[M+Na]1+
913.7256	TG_55:7_[M+Na]1+
913.8195	TG_54:0_[M+Na]1+
914.5753	PI_39:6_[M+NH4]1+
914.5882	PS_44:6_[M+Na]1+
914.6117	PI-O_40:6_[M+NH4]1+
914.7232	TG_56:11_[M+NH4]1+
914.8171	TG_55:4_[M+NH4]1+
915.3354	2H-IS_TG48_[M+NH4]1+
915.4994	PI_39:8_[M+Na]1+
915.5933	PI_38:1_[M+Na]1+
915.5957	PI_40:4_[M+H]1+
915.6297	PI-O_39:1_[M+Na]1+
915.6473	TG_56:13_[M+Na]1+
915.7412	TG_55:6_[M+Na]1+
916.3415	2H-IS_TG48_[M+NH4]1+
916.591	PI_39:5_[M+NH4]1+
916.6038	PS_44:5_[M+Na]1+
916.6273	PI-O_40:5_[M+NH4]1+
916.7389	TG_56:10_[M+NH4]1+
916.8328	TG_55:3_[M+NH4]1+
917.3471	2H-IS_TG48_[M+NH4]1+
917.5151	PI_39:7_[M+Na]1+
917.5514	PI-P_40:6_[M+Na]1+
917.609	PI_38:0_[M+Na]1+
917.6114	PI_40:3_[M+H]1+
917.6453	PI-O_39:0_[M+Na]1+
917.663	TG_56:12_[M+Na]1+
917.7569	TG_55:5_[M+Na]1+
918.3525	2H-IS_TG48_[M+NH4]1+
918.6066	PI_39:4_[M+NH4]1+
918.6195	PS_44:4_[M+Na]1+
918.643	PI-O_40:4_[M+NH4]1+
918.7545	TG_56:9_[M+NH4]1+
918.8484	TG_55:2_[M+NH4]1+
919.357	2H-IS_TG48_[M+NH4]1+
919.5307	PI_39:6_[M+Na]1+
919.5671	PI-O_40:6_[M+Na]1+
919.627	PI_40:2_[M+H]1+
919.6786	TG_56:11_[M+Na]1+
919.7725	TG_55:4_[M+Na]1+
920.3606	2H-IS_TG48_[M+NH4]1+
920.5284	PI_40:10_[M+NH4]1+
920.6223	PI_39:3_[M+NH4]1+
920.6351	PS_44:3_[M+Na]1+
920.6586	PI-O_40:3_[M+NH4]1+
920.7702	TG_56:8_[M+NH4]1+
920.8641	TG_55:1_[M+NH4]1+
921.5464	PI_39:5_[M+Na]1+
921.5827	PI-O_40:5_[M+Na]1+
921.6427	PI_40:1_[M+H]1+
921.679	PI-P_41:0_[M+H]1+
921.6943	TG_56:10_[M+Na]1+
921.7882	TG_55:3_[M+Na]1+
922.544	PI_40:9_[M+NH4]1+
922.6379	PI_39:2_[M+NH4]1+
922.6508	PS_44:2_[M+Na]1+
922.6743	PI-O_40:2_[M+NH4]1+
922.7858	TG_56:7_[M+NH4]1+
922.8797	TG_55:0_[M+NH4]1+
923.562	PI_39:4_[M+Na]1+
923.5644	PI_41:7_[M+H]1+
923.5984	PI-O_40:4_[M+Na]1+
923.6008	PI-P_42:6_[M+H]1+
923.6583	PI_40:0_[M+H]1+
923.6947	PI-O_41:0_[M+H]1+
923.7099	TG_56:9_[M+Na]1+
923.8038	TG_55:2_[M+Na]1+
924.5597	PI_40:8_[M+NH4]1+
924.6536	PI_39:1_[M+NH4]1+
924.6664	PS_44:1_[M+Na]1+
924.6899	PI-O_40:1_[M+NH4]1+
924.8015	TG_56:6_[M+NH4]1+
925.4838	PI_40:10_[M+Na]1+
925.5777	PI_39:3_[M+Na]1+
925.5801	PI_41:6_[M+H]1+
925.614	PI-O_40:3_[M+Na]1+
925.6164	PI-O_42:6_[M+H]1+
925.7256	TG_56:8_[M+Na]1+
925.8195	TG_55:1_[M+Na]1+
926.5753	PI_40:7_[M+NH4]1+
926.6692	PI_39:0_[M+NH4]1+
926.6821	PS_44:0_[M+Na]1+
926.7056	PI-O_40:0_[M+NH4]1+
926.7232	TG_57:12_[M+NH4]1+
926.7572	PC_46:2_[M+H]1+
926.8171	TG_56:5_[M+NH4]1+
927.4994	PI_40:9_[M+Na]1+
927.5933	PI_39:2_[M+Na]1+
927.5957	PI_41:5_[M+H]1+
927.6297	PI-O_40:2_[M+Na]1+
927.6321	PI-P_42:4_[M+H]1+
927.7412	TG_56:7_[M+Na]1+
927.8351	TG_55:0_[M+Na]1+
928.591	PI_40:6_[M+NH4]1+
928.7389	TG_57:11_[M+NH4]1+
928.7729	PC_46:1_[M+H]1+
928.8328	TG_56:4_[M+NH4]1+
929.5151	PI_40:8_[M+Na]1+
929.5175	PI_42:11_[M+H]1+
929.609	PI_39:1_[M+Na]1+
929.6114	PI_41:4_[M+H]1+
929.6453	PI-O_40:1_[M+Na]1+
929.6477	PI-O_42:4_[M+H]1+
929.7569	TG_56:6_[M+Na]1+
930.6066	PI_40:5_[M+NH4]1+
930.7545	TG_57:10_[M+NH4]1+
930.7885	PC_46:0_[M+H]1+
930.8484	TG_56:3_[M+NH4]1+
931.5307	PI_40:7_[M+Na]1+
931.5331	PI_42:10_[M+H]1+
931.6246	PI_39:0_[M+Na]1+
931.627	PI_41:3_[M+H]1+
931.661	PI-O_40:0_[M+Na]1+
931.6634	PI-P_42:2_[M+H]1+
931.6786	TG_57:12_[M+Na]1+
931.7725	TG_56:5_[M+Na]1+
932.6223	PI_40:4_[M+NH4]1+
932.7702	TG_57:9_[M+NH4]1+
932.8641	TG_56:2_[M+NH4]1+
933.5464	PI_40:6_[M+Na]1+
933.5488	PI_42:9_[M+H]1+
933.6427	PI_41:2_[M+H]1+
933.679	PI-O_42:2_[M+H]1+
933.6943	TG_57:11_[M+Na]1+
933.7882	TG_56:4_[M+Na]1+
934.6379	PI_40:3_[M+NH4]1+
934.7858	TG_57:8_[M+NH4]1+
934.8797	TG_56:1_[M+NH4]1+
935.562	PI_40:5_[M+Na]1+
935.5644	PI_42:8_[M+H]1+
935.6583	PI_41:1_[M+H]1+
935.6947	PI-O_42:1_[M+H]1+
935.7099	TG_57:10_[M+Na]1+
935.8038	TG_56:3_[M+Na]1+
936.6536	PI_40:2_[M+NH4]1+
936.7076	TG_58:14_[M+NH4]1+
936.8015	TG_57:7_[M+NH4]1+
936.8954	TG_56:0_[M+NH4]1+
937.5777	PI_40:4_[M+Na]1+
937.5801	PI_42:7_[M+H]1+
937.674	PI_41:0_[M+H]1+
937.7103	PI-O_42:0_[M+H]1+
937.7256	TG_57:9_[M+Na]1+
937.8195	TG_56:2_[M+Na]1+
938.6692	PI_40:1_[M+NH4]1+
938.7056	PI-P_41:0_[M+NH4]1+
938.7232	TG_58:13_[M+NH4]1+
938.8171	TG_57:6_[M+NH4]1+
939.5933	PI_40:3_[M+Na]1+
939.5957	PI_42:6_[M+H]1+
939.7412	TG_57:8_[M+Na]1+
939.8351	TG_56:1_[M+Na]1+
940.591	PI_41:7_[M+NH4]1+
940.6273	PI-P_42:6_[M+NH4]1+
940.6849	PI_40:0_[M+NH4]1+
940.7212	PI-O_41:0_[M+NH4]1+
940.7389	TG_58:12_[M+NH4]1+
940.8328	TG_57:5_[M+NH4]1+
941.609	PI_40:2_[M+Na]1+
941.6114	PI_42:5_[M+H]1+
941.663	TG_58:14_[M+Na]1+
941.7569	TG_57:7_[M+Na]1+
941.8508	TG_56:0_[M+Na]1+
942.6066	PI_41:6_[M+NH4]1+
942.643	PI-O_42:6_[M+NH4]1+
942.7545	TG_58:11_[M+NH4]1+
942.8484	TG_57:4_[M+NH4]1+
943.6246	PI_40:1_[M+Na]1+
943.627	PI_42:4_[M+H]1+
943.661	PI-P_41:0_[M+Na]1+
943.6786	TG_58:13_[M+Na]1+
943.7725	TG_57:6_[M+Na]1+
944.6223	PI_41:5_[M+NH4]1+
944.6586	PI-P_42:4_[M+NH4]1+
944.7702	TG_58:10_[M+NH4]1+
944.8641	TG_57:3_[M+NH4]1+
945.5464	PI_41:7_[M+Na]1+
945.5827	PI-P_42:6_[M+Na]1+
945.6403	PI_40:0_[M+Na]1+
945.6427	PI_42:3_[M+H]1+
945.6766	PI-O_41:0_[M+Na]1+
945.6943	TG_58:12_[M+Na]1+
945.7882	TG_57:5_[M+Na]1+
946.544	PI_42:11_[M+NH4]1+
946.6379	PI_41:4_[M+NH4]1+
946.6743	PI-O_42:4_[M+NH4]1+
946.7858	TG_58:9_[M+NH4]1+
946.8797	TG_57:2_[M+NH4]1+
947.562	PI_41:6_[M+Na]1+
947.5984	PI-O_42:6_[M+Na]1+
947.6583	PI_42:2_[M+H]1+
947.7099	TG_58:11_[M+Na]1+
947.8038	TG_57:4_[M+Na]1+
948.5597	PI_42:10_[M+NH4]1+
948.6536	PI_41:3_[M+NH4]1+
948.6899	PI-P_42:2_[M+NH4]1+
948.8015	TG_58:8_[M+NH4]1+
948.8954	TG_57:1_[M+NH4]1+
949.5777	PI_41:5_[M+Na]1+
949.614	PI-P_42:4_[M+Na]1+
949.674	PI_42:1_[M+H]1+
949.7256	TG_58:10_[M+Na]1+
949.8195	TG_57:3_[M+Na]1+
950.5753	PI_42:9_[M+NH4]1+
950.6692	PI_41:2_[M+NH4]1+
950.7056	PI-O_42:2_[M+NH4]1+
950.8171	TG_58:7_[M+NH4]1+
950.911	TG_57:0_[M+NH4]1+
951.4994	PI_42:11_[M+Na]1+
951.5933	PI_41:4_[M+Na]1+
951.6297	PI-O_42:4_[M+Na]1+
951.6896	PI_42:0_[M+H]1+
951.7412	TG_58:9_[M+Na]1+
951.8351	TG_57:2_[M+Na]1+
952.591	PI_42:8_[M+NH4]1+
952.6849	PI_41:1_[M+NH4]1+
952.7212	PI-O_42:1_[M+NH4]1+
952.7389	TG_59:13_[M+NH4]1+
952.8328	TG_58:6_[M+NH4]1+
953.5151	PI_42:10_[M+Na]1+
953.609	PI_41:3_[M+Na]1+
953.6114	PI_43:6_[M+H]1+
953.6453	PI-P_42:2_[M+Na]1+
953.7569	TG_58:8_[M+Na]1+
953.8508	TG_57:1_[M+Na]1+
954.6066	PI_42:7_[M+NH4]1+
954.7005	PI_41:0_[M+NH4]1+
954.7369	PI-O_42:0_[M+NH4]1+
954.7545	TG_59:12_[M+NH4]1+
954.7885	PC_48:1_[M+H]1+
954.8484	TG_58:5_[M+NH4]1+
955.5307	PI_42:9_[M+Na]1+
955.5331	PI_44:12_[M+H]1+
955.6246	PI_41:2_[M+Na]1+
955.661	PI-O_42:2_[M+Na]1+
955.7725	TG_58:7_[M+Na]1+
955.8664	TG_57:0_[M+Na]1+
956.6223	PI_42:6_[M+NH4]1+
956.7702	TG_59:11_[M+NH4]1+
956.8641	TG_58:4_[M+NH4]1+
957.5464	PI_42:8_[M+Na]1+
957.6403	PI_41:1_[M+Na]1+
957.6427	PI_43:4_[M+H]1+
957.6766	PI-O_42:1_[M+Na]1+
957.6943	TG_59:13_[M+Na]1+
957.7882	TG_58:6_[M+Na]1+
958.6379	PI_42:5_[M+NH4]1+
958.7858	TG_59:10_[M+NH4]1+
958.8198	PC_48:0_[M+H]1+
958.8797	TG_58:3_[M+NH4]1+
959.562	PI_42:7_[M+Na]1+
959.5644	PI_44:10_[M+H]1+
959.6559	PI_41:0_[M+Na]1+
959.6923	PI-O_42:0_[M+Na]1+
959.7099	TG_59:12_[M+Na]1+
959.8038	TG_58:5_[M+Na]1+
960.6536	PI_42:4_[M+NH4]1+
960.8015	TG_59:9_[M+NH4]1+
960.8954	TG_58:2_[M+NH4]1+
961.5777	PI_42:6_[M+Na]1+
961.674	PI_43:2_[M+H]1+
961.7256	TG_59:11_[M+Na]1+
961.8195	TG_58:4_[M+Na]1+
962.6692	PI_42:3_[M+NH4]1+
962.7232	TG_60:15_[M+NH4]1+
962.8171	TG_59:8_[M+NH4]1+
962.911	TG_58:1_[M+NH4]1+
963.5933	PI_42:5_[M+Na]1+
963.5957	PI_44:8_[M+H]1+
963.6896	PI_43:1_[M+H]1+
963.7412	TG_59:10_[M+Na]1+
963.8351	TG_58:3_[M+Na]1+
964.6849	PI_42:2_[M+NH4]1+
964.7389	TG_60:14_[M+NH4]1+
964.7729	PE_52:4_[M+H]1+
964.8328	TG_59:7_[M+NH4]1+
964.9267	TG_58:0_[M+NH4]1+
965.609	PI_42:4_[M+Na]1+
965.6114	PI_44:7_[M+H]1+
965.7053	PI_43:0_[M+H]1+
965.7569	TG_59:9_[M+Na]1+
965.8508	TG_58:2_[M+Na]1+
966.7005	PI_42:1_[M+NH4]1+
966.7545	TG_60:13_[M+NH4]1+
966.8484	TG_59:6_[M+NH4]1+
967.6246	PI_42:3_[M+Na]1+
967.627	PI_44:6_[M+H]1+
967.6786	TG_60:15_[M+Na]1+
967.7725	TG_59:8_[M+Na]1+
967.8664	TG_58:1_[M+Na]1+
968.7162	PI_42:0_[M+NH4]1+
968.7702	TG_60:12_[M+NH4]1+
968.8641	TG_59:5_[M+NH4]1+
969.6403	PI_42:2_[M+Na]1+
969.6427	PI_44:5_[M+H]1+
969.6943	TG_60:14_[M+Na]1+
969.7882	TG_59:7_[M+Na]1+
969.8821	TG_58:0_[M+Na]1+
970.6379	PI_43:6_[M+NH4]1+
970.7858	TG_60:11_[M+NH4]1+
970.8797	TG_59:4_[M+NH4]1+
971.6559	PI_42:1_[M+Na]1+
971.6583	PI_44:4_[M+H]1+
971.7099	TG_60:13_[M+Na]1+
971.8038	TG_59:6_[M+Na]1+
972.5597	PI_44:12_[M+NH4]1+
972.8015	TG_60:10_[M+NH4]1+
972.8954	TG_59:3_[M+NH4]1+
973.6716	PI_42:0_[M+Na]1+
973.674	PI_44:3_[M+H]1+
973.7256	TG_60:12_[M+Na]1+
973.8195	TG_59:5_[M+Na]1+
974.6692	PI_43:4_[M+NH4]1+
974.8171	TG_60:9_[M+NH4]1+
974.911	TG_59:2_[M+NH4]1+
975.5933	PI_43:6_[M+Na]1+
975.6896	PI_44:2_[M+H]1+
975.7412	TG_60:11_[M+Na]1+
975.8351	TG_59:4_[M+Na]1+
976.591	PI_44:10_[M+NH4]1+
976.8328	TG_60:8_[M+NH4]1+
976.9267	TG_59:1_[M+NH4]1+
977.5151	PI_44:12_[M+Na]1+
977.7053	PI_44:1_[M+H]1+
977.7569	TG_60:10_[M+Na]1+
977.8508	TG_59:3_[M+Na]1+
978.7005	PI_43:2_[M+NH4]1+
978.7545	TG_61:14_[M+NH4]1+
978.8484	TG_60:7_[M+NH4]1+
978.9423	TG_59:0_[M+NH4]1+
979.6246	PI_43:4_[M+Na]1+
979.7209	PI_44:0_[M+H]1+
979.7725	TG_60:9_[M+Na]1+
979.8664	TG_59:2_[M+Na]1+
980.6223	PI_44:8_[M+NH4]1+
980.7162	PI_43:1_[M+NH4]1+
980.7702	TG_61:13_[M+NH4]1+
980.8641	TG_60:6_[M+NH4]1+
981.5464	PI_44:10_[M+Na]1+
981.7882	TG_60:8_[M+Na]1+
981.8821	TG_59:1_[M+Na]1+
982.6379	PI_44:7_[M+NH4]1+
982.7318	PI_43:0_[M+NH4]1+
982.7858	TG_61:12_[M+NH4]1+
982.8797	TG_60:5_[M+NH4]1+
983.6559	PI_43:2_[M+Na]1+
983.7099	TG_61:14_[M+Na]1+
983.8038	TG_60:7_[M+Na]1+
983.8977	TG_59:0_[M+Na]1+
984.6536	PI_44:6_[M+NH4]1+
984.8015	TG_61:11_[M+NH4]1+
984.8954	TG_60:4_[M+NH4]1+
985.5777	PI_44:8_[M+Na]1+
985.6716	PI_43:1_[M+Na]1+
985.7256	TG_61:13_[M+Na]1+
985.8195	TG_60:6_[M+Na]1+
986.6692	PI_44:5_[M+NH4]1+
986.8171	TG_61:10_[M+NH4]1+
986.8511	PC_50:0_[M+H]1+
986.911	TG_60:3_[M+NH4]1+
987.5933	PI_44:7_[M+Na]1+
987.6872	PI_43:0_[M+Na]1+
987.7412	TG_61:12_[M+Na]1+
987.8351	TG_60:5_[M+Na]1+
988.6849	PI_44:4_[M+NH4]1+
988.7389	TG_62:16_[M+NH4]1+
988.8328	TG_61:9_[M+NH4]1+
988.9267	TG_60:2_[M+NH4]1+
989.609	PI_44:6_[M+Na]1+
989.7569	TG_61:11_[M+Na]1+
989.8508	TG_60:4_[M+Na]1+
990.7005	PI_44:3_[M+NH4]1+
990.7545	TG_62:15_[M+NH4]1+
990.8484	TG_61:8_[M+NH4]1+
990.9423	TG_60:1_[M+NH4]1+
991.6246	PI_44:5_[M+Na]1+
991.7725	TG_61:10_[M+Na]1+
991.8664	TG_60:3_[M+Na]1+
992.7162	PI_44:2_[M+NH4]1+
992.7702	TG_62:14_[M+NH4]1+
992.8641	TG_61:7_[M+NH4]1+
992.958	TG_60:0_[M+NH4]1+
993.6403	PI_44:4_[M+Na]1+
993.6943	TG_62:16_[M+Na]1+
993.7882	TG_61:9_[M+Na]1+
993.8821	TG_60:2_[M+Na]1+
994.7318	PI_44:1_[M+NH4]1+
994.7858	TG_62:13_[M+NH4]1+
994.8797	TG_61:6_[M+NH4]1+
995.6559	PI_44:3_[M+Na]1+
995.7099	TG_62:15_[M+Na]1+
995.8038	TG_61:8_[M+Na]1+
995.8977	TG_60:1_[M+Na]1+
996.7475	PI_44:0_[M+NH4]1+
996.8015	TG_62:12_[M+NH4]1+
996.8954	TG_61:5_[M+NH4]1+
997.6716	PI_44:2_[M+Na]1+
997.7256	TG_62:14_[M+Na]1+
997.8195	TG_61:7_[M+Na]1+
997.9134	TG_60:0_[M+Na]1+
998.8171	TG_62:11_[M+NH4]1+
998.911	TG_61:4_[M+NH4]1+
999.6872	PI_44:1_[M+Na]1+
999.7412	TG_62:13_[M+Na]1+
999.8351	TG_61:6_[M+Na]1+
1000.8328	TG_62:10_[M+NH4]1+
1000.9267	TG_61:3_[M+NH4]1+
1001.7029	PI_44:0_[M+Na]1+
1001.7569	TG_62:12_[M+Na]1+
1001.8508	TG_61:5_[M+Na]1+
1002.8484	TG_62:9_[M+NH4]1+
1002.9423	TG_61:2_[M+NH4]1+
1003.7725	TG_62:11_[M+Na]1+
1003.8664	TG_61:4_[M+Na]1+
1004.8641	TG_62:8_[M+NH4]1+
1004.958	TG_61:1_[M+NH4]1+
1005.7882	TG_62:10_[M+Na]1+
1005.8821	TG_61:3_[M+Na]1+
1006.8198	PC_52:4_[M+H]1+
1006.8797	TG_62:7_[M+NH4]1+
1006.9736	TG_61:0_[M+NH4]1+
1007.8038	TG_62:9_[M+Na]1+
1007.8977	TG_61:2_[M+Na]1+
1008.8015	TG_63:13_[M+NH4]1+
1008.8954	TG_62:6_[M+NH4]1+
1009.8195	TG_62:8_[M+Na]1+
1009.9134	TG_61:1_[M+Na]1+
1010.8171	TG_63:12_[M+NH4]1+
1010.911	TG_62:5_[M+NH4]1+
1011.5033	2H-IS_TG54_[M+NH4]1+
1011.8351	TG_62:7_[M+Na]1+
1011.929	TG_61:0_[M+Na]1+
1012.5093	2H-IS_TG54_[M+NH4]1+
1012.8328	TG_63:11_[M+NH4]1+
1012.9267	TG_62:4_[M+NH4]1+
1013.5151	2H-IS_TG54_[M+NH4]1+
1013.7569	TG_63:13_[M+Na]1+
1013.8508	TG_62:6_[M+Na]1+
1014.5209	2H-IS_TG54_[M+NH4]1+
1014.7545	TG_64:17_[M+NH4]1+
1014.8484	TG_63:10_[M+NH4]1+
1014.8824	PC_52:0_[M+H]1+
1014.9423	TG_62:3_[M+NH4]1+
1015.5249	2H-IS_TG54_[M+NH4]1+
1015.7725	TG_63:12_[M+Na]1+
1015.8664	TG_62:5_[M+Na]1+
1016.5285	2H-IS_TG54_[M+NH4]1+
1016.7702	TG_64:16_[M+NH4]1+
1016.8641	TG_63:9_[M+NH4]1+
1016.958	TG_62:2_[M+NH4]1+
1017.7882	TG_63:11_[M+Na]1+
1017.8821	TG_62:4_[M+Na]1+
1018.7858	TG_64:15_[M+NH4]1+
1018.8797	TG_63:8_[M+NH4]1+
1018.9736	TG_62:1_[M+NH4]1+
1019.7099	TG_64:17_[M+Na]1+
1019.8038	TG_63:10_[M+Na]1+
1019.8977	TG_62:3_[M+Na]1+
1020.8015	TG_64:14_[M+NH4]1+
1020.8954	TG_63:7_[M+NH4]1+
1020.9893	TG_62:0_[M+NH4]1+
1021.7256	TG_64:16_[M+Na]1+
1021.8195	TG_63:9_[M+Na]1+
1021.9134	TG_62:2_[M+Na]1+
1022.8171	TG_64:13_[M+NH4]1+
1022.911	TG_63:6_[M+NH4]1+
1023.7412	TG_64:15_[M+Na]1+
1023.8351	TG_63:8_[M+Na]1+
1023.929	TG_62:1_[M+Na]1+
1024.8328	TG_64:12_[M+NH4]1+
1024.9267	TG_63:5_[M+NH4]1+
1025.7569	TG_64:14_[M+Na]1+
1025.8508	TG_63:7_[M+Na]1+
1025.9447	TG_62:0_[M+Na]1+
1026.8484	TG_64:11_[M+NH4]1+
1026.9423	TG_63:4_[M+NH4]1+
1027.7725	TG_64:13_[M+Na]1+
1027.8664	TG_63:6_[M+Na]1+
1028.8641	TG_64:10_[M+NH4]1+
1028.958	TG_63:3_[M+NH4]1+
1029.7882	TG_64:12_[M+Na]1+
1029.8821	TG_63:5_[M+Na]1+
1030.8797	TG_64:9_[M+NH4]1+
1030.9736	TG_63:2_[M+NH4]1+
1031.8038	TG_64:11_[M+Na]1+
1031.8977	TG_63:4_[M+Na]1+
1032.8954	TG_64:8_[M+NH4]1+
1032.9893	TG_63:1_[M+NH4]1+
1033.8195	TG_64:10_[M+Na]1+
1033.9134	TG_63:3_[M+Na]1+
1034.911	TG_64:7_[M+NH4]1+
1035.0049	TG_63:0_[M+NH4]1+
1035.8351	TG_64:9_[M+Na]1+
1035.929	TG_63:2_[M+Na]1+
1036.9267	TG_64:6_[M+NH4]1+
1037.8508	TG_64:8_[M+Na]1+
1037.9447	TG_63:1_[M+Na]1+
1038.8484	TG_65:12_[M+NH4]1+
1038.9423	TG_64:5_[M+NH4]1+
1039.8664	TG_64:7_[M+Na]1+
1039.9603	TG_63:0_[M+Na]1+
1040.7702	TG_66_18_[M+NH4]1+
1040.8641	TG_65:11_[M+NH4]1+
1040.958	TG_64:4_[M+NH4]1+
1041.8821	TG_64:6_[M+Na]1+
1042.7858	TG_66:17_[M+NH4]1+
1042.8797	TG_65:10_[M+NH4]1+
1042.9736	TG_64:3_[M+NH4]1+
1043.8038	TG_65:12_[M+Na]1+
1043.8977	TG_64:5_[M+Na]1+
1044.8015	TG_66:16_[M+NH4]1+
1044.8954	TG_65:9_[M+NH4]1+
1044.9893	TG_64:2_[M+NH4]1+
1045.7256	TG_66_18_[M+Na]1+
1045.8195	TG_65:11_[M+Na]1+
1045.9134	TG_64:4_[M+Na]1+
1046.8171	TG_66:15_[M+NH4]1+
1046.911	TG_65:8_[M+NH4]1+
1047.0049	TG_64:1_[M+NH4]1+
1047.7412	TG_66:17_[M+Na]1+
1047.8351	TG_65:10_[M+Na]1+
1047.929	TG_64:3_[M+Na]1+
1048.8328	TG_66:14_[M+NH4]1+
1048.9267	TG_65:7_[M+NH4]1+
1049.0206	TG_64:0_[M+NH4]1+
1049.7569	TG_66:16_[M+Na]1+
1049.8508	TG_65:9_[M+Na]1+
1049.9447	TG_64:2_[M+Na]1+
1050.8484	TG_66:13_[M+NH4]1+
1050.9423	TG_65:6_[M+NH4]1+
1051.7725	TG_66:15_[M+Na]1+
1051.8664	TG_65:8_[M+Na]1+
1051.9603	TG_64:1_[M+Na]1+
1052.8641	TG_66:12_[M+NH4]1+
1052.958	TG_65:5_[M+NH4]1+
1053.7882	TG_66:14_[M+Na]1+
1053.8821	TG_65:7_[M+Na]1+
1053.976	TG_64:0_[M+Na]1+
1054.8797	TG_66:11_[M+NH4]1+
1054.9736	TG_65:4_[M+NH4]1+
1055.8038	TG_66:13_[M+Na]1+
1055.8977	TG_65:6_[M+Na]1+
1056.8954	TG_66:10_[M+NH4]1+
1056.9893	TG_65:3_[M+NH4]1+
1057.8195	TG_66:12_[M+Na]1+
1057.9134	TG_65:5_[M+Na]1+
1058.911	TG_66:9_[M+NH4]1+
1059.0049	TG_65:2_[M+NH4]1+
1059.8351	TG_66:11_[M+Na]1+
1059.929	TG_65:4_[M+Na]1+
1060.9267	TG_66:8_[M+NH4]1+
1061.0206	TG_65:1_[M+NH4]1+
1061.8508	TG_66:10_[M+Na]1+
1061.9447	TG_65:3_[M+Na]1+
1062.9423	TG_66:7_[M+NH4]1+
1063.0362	TG_65:0_[M+NH4]1+
1063.8664	TG_66:9_[M+Na]1+
1063.9603	TG_65:2_[M+Na]1+
1064.958	TG_66:6_[M+NH4]1+
1065.8821	TG_66:8_[M+Na]1+
1065.976	TG_65:1_[M+Na]1+
1066.9736	TG_66:5_[M+NH4]1+
1067.8977	TG_66:7_[M+Na]1+
1067.9916	TG_65:0_[M+Na]1+
1068.9893	TG_66:4_[M+NH4]1+
1069.9134	TG_66:6_[M+Na]1+
1071.0049	TG_66:3_[M+NH4]1+
1071.929	TG_66:5_[M+Na]1+
1073.0206	TG_66:2_[M+NH4]1+
1073.9447	TG_66:4_[M+Na]1+
1075.0362	TG_66:1_[M+NH4]1+
1075.9603	TG_66:3_[M+Na]1+
1077.0519	TG_66:0_[M+NH4]1+
1077.976	TG_66:2_[M+Na]1+
1079.9916	TG_66:1_[M+Na]1+
1082.0073	TG_66:0_[M+Na]1+
